0,1
you,feed
do,you
you,buy
buy,it
it,from
oh,i
i,get
<s>,i
i,get
of,it
it,<\s>
do,you
you,feed
feed,them
them,on
<s>,they
they,do
<s>,they
they,always
because,it
it,makes
<s>,it
it,doesn't
make,them
them,dirty
does,it
it,make
make,them
them,dirty
<s>,we
we,don't
do,we
we,<\s>
<s>,we
we,seem
have,you
you,seen
seen,it
it,<\s>
<s>,i
i,haven't
there,it
it,is
<s>,you
you,were
on,it
it,<\s>
well,i
i,think
don't,you
you,<\s>
knock,it
it,down
knock,it
it,down
knock,it
it,down
do,you
you,know
<s>,i
i,might
that,i
i,don't
well,i
i,might
<s>,i
i,might
<s>,we
we,better
are,you
you,taking
well,we
we,haven't
have,we
we,<\s>
did,you
you,ask
hadn't,you
you,<\s>
are,they
they,<\s>
are,you
you,<\s>
isn't,it
it,<\s>
do,they
they,know
have,you
you,told
told,them
them,<\s>
<s>,i
i,think
can,they
they,stand
on,it
it,<\s>
was,it
it,<\s>
<s>,i
i,think
<s>,i
i,can
fact,i
i,think
think,it
it,might
if,you
you,don't
help,me
me,<\s>
do,you
you,not
want,me
me,to
with,them
them,<\s>
then,i
i,won't
aren't,they
they,<\s>
and,you
you,won't
let,me
me,<\s>
<s>,i
i,don't
shall,i
i,tell
tell,you
you,something
<s>,i
i,know
when,i
i,start
that,i
i,won't
let,you
you,use
willn't,it
it,<\s>
<s>,i
i,think
<s>,we
we,don't
want,you
you,to
as,we
we,can
of,you
you,it's
that,she
she,hasta
<s>,i
i,shalln't
take,you
you,out
with,me
me,again
<s>,i
i,shall
fact,i
i,think
take,me
me,<\s>
leave,you
you,with
<s>,you
you,can
<s>,you
you,build
build,it
it,<\s>
do,you
you,particularly
wouldn't,it
it,be
had,you
you,thought
<s>,you
you,build
well,i
i,think
think,i
i,think
think,we
we,can
haven't,we
we,<\s>
did,you
you,do
do,it
it,then
because,you
you,can't
can,you
you,<\s>
isn't,it
it,<\s>
<s>,they
they,all
can,you
you,see
are,you
you,trying
make,me
me,dead
have,i
i,annoyed
annoyed,you
you,so
are,you
you,going
after,you
you,<\s>
<s>,he
he,won't
willn't,he
he,can't
<s>,you
you,can
wasn't,it
it,<\s>
with,you
you,aran
bricks,i
i,can
knock,it
it,off
are,you
you,going
leave,it
it,there
are,we
we,<\s>
shall,we
we,play
are,you
you,so
are,you
you,bothering
kiss,it
it,then
<s>,you
you,can
shall,we
we,put
put,it
it,back
shall,i
i,show
show,you
you,how
how,it
it,was
are,you
you,<\s>
<s>,i
i,think
are,you
you,ready
what,you
you,did
should,i
i,<\s>
so,you
you,can
knock,it
it,over
willn't,it
it,<\s>
<s>,i
i,think
there,we
we,are
are,you
you,going
hasn't,it
it,<\s>
well,it
it,looks
to,me
me,<\s>
isn't,it
it,<\s>
<s>,i
i,shall
are,you
you,going
give,me
me,a
and,it
it,thought
thought,it
it,was
didn't,it
it,<\s>
for,you
you,didn't
didn't,he
he,<\s>
then,we
we,went
didn't,we
we,<\s>
and,we
we,saw
did,we
we,do
<s>,we
we,saw
didn't,we
we,<\s>
<s>,we
we,saw
didn't,we
we,running
still,we
we,enjoyed
didn't,we
we,<\s>
and,you
you,like
don't,you
you,<\s>
did,you
you,like
<s>,it
it,ate
did,it
it,<\s>
well,i
i,can't
are,you
you,going
<s>,i
i,don't
see,us
us,playing
does,she
she,<\s>
<s>,i
i,never
are,you
you,stuck
should,we
we,<\s>
do,you
you,wanna
<s>,i
i,got
<s>,i
i,won't
let,you
you,<\s>
<s>,you
you,can't
and,i
i,won't
let,you
you,<\s>
are,you
you,<\s>
<s>,i
i,think
think,it
it,was
was,you
you,<\s>
<s>,i
i,think
shall,we
we,give
are,you
you,going
call,her
her,then
<s>,you
you,don't
that,you
you,don't
<s>,i
i,thought
are,you
you,going
when,she
she,gets
are,they
they,<\s>
is,she
she,<\s>
do,you
you,want
want,me
me,to
kiss,you
you,<\s>
kiss,you
you,<\s>
<s>,you
you,wanna
shall,we
we,take
if,we
we,can
isn't,she
she,<\s>
if,you
you,go
will,she
she,<\s>
isn't,it
it,<\s>
perhaps,we
we,can
<s>,we
we,won't
will,we
we,<\s>
willn't,it
it,<\s>
are,you
you,going
<s>,it
it,might
bring,you
you,out
so,we
we,won't
will,we
we,<\s>
<s>,you
you,can
use,it
it,in
can't,you
you,<\s>
then,it
it,won't
will,it
it,<\s>
<s>,you
you,know
where,you
you,put
when,you
you,press
doesn't,it
it,<\s>
should,we
we,<\s>
have,you
you,got
willn't,you
you,<\s>
rub,it
it,on
isn't,it
it,<\s>
closes,her
her,eyes
when,she
she,lies
doesn't,she
she,<\s>
has,she
she,finished
finished,her
her,bath
are,you
you,<\s>
shall,we
we,make
wouldn't,it
it,<\s>
<s>,you
you,don't
is,she
she,<\s>
where's,she
she,flying
is,she
she,going
<s>,you
you,know
have,we
we,finished
is,she
she,<\s>
has,she
she,<\s>
can,you
you,rescue
rescue,her
her,quickly
bring,her
her,back
make,her
her,beautiful
isn't,it
it,pretty
<s>,you
you,won't
let,me
me,<\s>
is,it
it,<\s>
is,it
it,yours
is,it
it,anna's
<s>,we
we,don't
<s>,you
you,be
to,you
you,<\s>
<s>,i
i,think
do,you
you,say
wouldn't,it
it,<\s>
have,you
you,finished
with,it
it,<\s>
is,she
she,<\s>
do,you
you,think
think,she
she,wants
isn't,it
it,<\s>
sometimes,you
you,don't
do,you
you,<\s>
here,we
we,are
<s>,i
i,think
if,we
we,put
let,me
me,put
put,it
it,next
to,you
you,and
and,you
you,can
on,it
it,<\s>
because,it
it,goes
and,it
it,going
as_soon_as,you
you,allow
allow,me
me,to
put,it
it,back
<s>,you
you,were
let,me
me,put
put,it
it,back
than,you
you,can
<s>,she
she,can
there,we
we,are
there,we
we,are
for,you
you,<\s>
well,i
i,think
willn't,we
we,<\s>
whether,you
you,like
like,it
it,or
isn't,it
it,<\s>
to,her
her,at
are,you
you,<\s>
made,her
her,this
<s>,she
she,could
couldn't,she
she,<\s>
would,she
she,cry
do,they
they,cry
well,i
i,don't
when,they
they,want
is,it
it,time
<s>,you
you,bring
throw,her
her,<\s>
sit,her
her,on
<s>,you
you,come
rescue,her
her,again
hadn't,you
you,<\s>
has,she
she,<\s>
are,you
you,going
when,you
you,haven't
got,her
her,dolly
isn't,she
she,<\s>
<s>,you
you,go
do,you
you,want
want,me
me,to
do,it
it,<\s>
<s>,you
you,can
do,it
it,can
can,you
you,<\s>
<s>,you
you,get
<s>,i
i,can
<s>,you
you,can
put,her
her,back
haven't,i
i,<\s>
are,we
we,going
isn't,it
it,<\s>
aren't,they
they,<\s>
don't,they
they,<\s>
<s>,i
i,like
<s>,i
i,bet
cold,you
you,know
had,you
you,better
on,her
her,<\s>
closed,her
her,eyes
has,she
she,<\s>
are,you
you,going
nurse,her
her,<\s>
are,you
you,going
are,you
you,<\s>
of,her
her,chair
pull,it
it,to
is,it
it,<\s>
isn't,it
it,<\s>
willn't,i
i,<\s>
can,i
i,take
take,it
it,off
am,i
i,going
are,we
we,<\s>
here,we
we,go
have,you
you,<\s>
isn't,it
it,<\s>
can,i
i,put
put,it
it,on
forbidden,me
me,to
<s>,you
you,said
said,i
i,couldn't
well,you
you,said
using,it
it,<\s>
<s>,you
you,said
said,i
i,couldn't
have,it
it,<\s>
about,you
you,<\s>
aren't,you
you,a
are,you
you,sure
<s>,i
i,don't
until,she
she,met
met,you
you,<\s>
that,it
it,<\s>
is,it
it,the
are,you
you,going
are,you
you,going
use,it
it,to
do,it
it,isn't
isn't,it
it,<\s>
<s>,i
i,haven't
<s>,i
i,know
what,it
it,is
shouldn't,it
it,<\s>
there,you
you,are
shall,we
we,put
are,they
they,<\s>
got,them
them,here
<s>,they
they,sailed
until,they
they,met
met,me
me,<\s>
when,they
they,met
met,me
me,<\s>
did,they
they,<\s>
are,you
you,going
fix,them
them,mister_reed
well,you
you,do
do,you
you,fix
fix,them
them,then
<s>,you
you,get
get,them
them,fixed
isn't,it
it,<\s>
have,you
you,got
there,you
you,want
want,it
it,<\s>
aren't,they
they,<\s>
<s>,they
they,can't
can,they
they,<\s>
are,they
they,for
is,he
he,<\s>
house,he
he,must
mustn't,he
he,<\s>
is,he
he,gonna
is,it
it,<\s>
isn't,he
he,<\s>
there,we
we,are
haven't,we
we,<\s>
hadn't,we
we,<\s>
did,you
you,have
<s>,i
i,suspect
shall,we
we,have
oh,you
you,don't
do,you
you,<\s>
<s>,you
you,don't
<s>,you
you,don't
whether,they
they,grow
do,you
you,get
shall,we
we,put
here,we
we,are
isn't,it
it,<\s>
was,it
it,<\s>
willn't,it
it,<\s>
doesn't,it
it,<\s>
do,we
we,still
has,it
it,<\s>
<s>,i
i,think
think,you
you,just
destroying,it
it,all
are,we
we,getting
are,we
we,talking
are,you
you,doing
shall,i
i,take
for,you
you,<\s>
there,you
you,are
shall,we
we,have
isn't,it
it,<\s>
do,you
you,like
like,it
it,<\s>
with,it
it,<\s>
do,you
you,want
want,it
it,a
can,you
you,see
<s>,i
i,bet
wishing,she
she,never
to,you
you,for
well,we
we,can
<s>,it
it,keeps
<s>,you
you,get
then,we
we,can
can,we
we,can
are,we
we,having
are,we
we,having
having,it
it,round
<s>,you
you,set
set,it
it,going
<s>,i
i,don't
about,it
it,<\s>
<s>,it
it,went
<s>,i
i,don't
isn't,she
she,<\s>
<s>,we
we,haven't
have,we
we,<\s>
well,we
we,did
when,you
you,were
didn't,we
we,<\s>
could,you
you,pack
for,her
her,<\s>
do,you
you,think
think,she
she,needs
with,her
her,<\s>
<s>,her
her,knickers
and,her
her,bag
all,her
her,sponges
does,she
she,need
and,her
her,toys
do,you
you,think
isn't,it
it,<\s>
do,you
you,think
like,me
me,<\s>
do,you
you,think
think,she
she,needs
<s>,it
it,might
is,it
it,<\s>
else,you
you,can
is,she
she,taking
has,she
she,got
with,her
her,<\s>
does,she
she,need
are,we
we,having
for,you
you,<\s>
are,you
you,going
there,you
you,are
willn't,you
you,<\s>
shows,you
you,where
so_that,it
it,shows
shows,you
you,where
have,you
you,got
time,it
it,is
is,it
it,going
<s>,i
i,don't
<s>,i
i,think
there,we
we,are
is,it
it,<\s>
is,she
she,going
haven't,we
we,<\s>
isn't,it
it,<\s>
have,you
you,done
with,it
it,<\s>
have,you
you,and
lost,it
it,<\s>
there,it
it,is
<s>,he
he,wants
because,she
she,wants
doesn't,she
she,<\s>
because,you
you,don't
do,you
you,<\s>
haven't,you
you,<\s>
is,it
it,<\s>
where's,it
it,going
is,it
it,<\s>
do,you
you,think
aren't,we
we,<\s>
<s>,you
you,and
have,you
you,<\s>
can,we
we,have
well,we
we,need
have,you
you,got
shall,we
we,have
here,we
we,are
<s>,i
i,think
willn't,it
it,<\s>
do,you
you,think
<s>,you
you,want
do,you
you,<\s>
if,you
you,start
press,it
it,very
hard,it
it,will
do,you
you,not
does,he
he,build
well,you
you,wouldn't
tell,me
me,how
how,he
he,des
does,it
it,would
would,you
you,<\s>
because,it
it,keeps
isn't,it
it,<\s>
haven't,we
we,<\s>
haven't,we
we,<\s>
doesn't,she
she,so
do,you
you,have
<s>,it
it,went
here,we
we,are
<s>,it
it,what
do,you
you,mean
well,she
she,can't
<s>,you
you,haven't
hadn't,she
she,<\s>
in,it
it,<\s>
isn't,she
she,<\s>
there,we
we,are
is,it
it,<\s>
has,it
it,<\s>
let,it
it,go
let,it
it,do
hasn't,she
she,<\s>
have,you
you,stopped
stopped,it
it,<\s>
stitch,it
it,on
haven't,you
you,<\s>
<s>,you
you,can
before,you
you,go
do,you
you,know
what's,she
she,going
here,we
we,are
do,you
you,want
do,you
you,want
there,you
you,are
would,you
you,like
with,it
it,<\s>
would,you
you,like
well,we
we,don't
<s>,we
we,only
for,you
you,than
would,you
you,like
here,you
you,are
there,you
you,are
<s>,i
i,think
for,it
it,<\s>
put,it
it,on
is,it
it,all
if,you
you,haven't
for,it
it,isn't
isn't,it
it,<\s>
is,it
it,do
do,you
you,think
have,you
you,got
has,it
it,gone
well,i
i,might
want,it
it,back
if,you
you,haven't
oh,i
i,thought
what,you
you,asked
oh,you
you,want
<s>,you
you,pay
can,i
i,have
on,her
her,er
er,her
her,journey
isn't,she
she,<\s>
<s>,it
it,is
for,you
you,<\s>
meeting,me
me,in
<s>,i
i,don't
oh,you
you,wanna
do,you
you,<\s>
do,you
you,aran
willn't,she
she,<\s>
here,you
you,are
let,me
me,help
help,you
you,into
for,her
her,suitcase
are,you
you,sure
are,you
you,sure
have,it
it,on
poke,her
her,arm
if,we
we,can
without,her
her,luggage
haven't,we
we,<\s>
when,it
it,comes
<s>,i
i,thought
thought,he
he,was
have,him
him,as
has,it
it,<\s>
stop,it
it,this
<s>,you
you,put
is,he
he,<\s>
is,he
he,<\s>
<s>,he
he,isn't
there,you
you,are
has,he
he,got
so,he
he,can
course,you
you,can
are,you
you,going
are,you
you,going
aren't,they
they,<\s>
asks,you
you,for
don't,they
they,<\s>
aren't,you
you,<\s>
are,you
you,turning
turning,it
it,off
have,they
they,gone
are,you
you,giving
giving,her
her,<\s>
<s>,i
i,think
think,she
she,probably
didn't,she
she,<\s>
until,she
she,comes
do,you
you,remember
and,we
we,went
didn't,we
we,<\s>
when,he
he,went
<s>,it
it,was
wasn't,it
it,<\s>
is,she
she,<\s>
where's,she
she,getting
is,she
she,getting
so,we
we,have
has,she
she,<\s>
<s>,i
i,am
is,she
she,going
pick,her
her,up
this,her
her,son
for,her
her,<\s>
meet,her
her,is
is,he
he,at
take,him
him,away
shall,we
we,<\s>
have,him
him,meeting
meeting,her
her,at
did,you
you,meet
meet,me
me,when
when,i
i,came
did,you
you,<\s>
<s>,i
i,didn't
notice,you
you,<\s>
for,me
me,<\s>
<s>,we
we,met
didn't,we
we,<\s>
aren't,you
you,<\s>
don't,they
they,<\s>
are,you
you,going
when,you
you,wave
to,him
him,and
and,it
it,goes
<s>,he
he,doesn't
<s>,he
he,makes
makes,it
it,hoot
doesn't,he
he,<\s>
well,he
he,obviously
didn't,he
he,<\s>
do,you
you,remember
<s>,we
we,walked
didn't,we
we,<\s>
didn't,they
they,<\s>
and,he
he,waved
to,you
you,didn't
didn't,he
he,<\s>
<s>,i
i,don't
think,they
they,do
<s>,i
i,don't
then,he
he,got
didn't,he
he,<\s>
and,it
it,hooted
didn't,it
it,for
for,you
you,<\s>
have,they
they,got
hadn't,you
you,<\s>
has,it
it,<\s>
are,you
you,going
<s>,you
you,can't
had,you
you,better
<s>,you
you,get
a,you
you,get
<s>,you
you,can't
can,you
you,<\s>
have,you
you,got
what're,you
you,going
got,it
it,<\s>
are,you
you,going
so,you
you,just
do,you
you,<\s>
are,you
you,going
<s>,i
i,think
<s>,i
i,foresee
aren't,we
we,<\s>
willn't,we
we,<\s>
is,it
it,naughty
<s>,he
he,went
did,he
he,<\s>
is,he
he,getting
has,he
he,brought
with,him
him,<\s>
are,you
you,the
should,i
i,be
are,you
you,going
are,you
you,going
are,you
you,<\s>
<s>,i
i,want
<s>,i
i,want
<s>,i
i,think
got,them
them,onto
undo,it
it,<\s>
with,him
him,<\s>
wasn't,it
it,<\s>
shall,we
we,build
shall,we
we,build
does,it
it,look
isn't,it
it,<\s>
<s>,i
i,think
are,we
we,being
if,you
you,won't
are,you
you,going
do,you
you,wanna
do,you
you,wanna
well,he
he,won't
willn't,he
he,<\s>
are,you
you,going
shall,we
we,put
do,you
you,wanna
what's,he
he,done
do,they
they,<\s>
are,they
they,on
do,you
you,wanna
are,you
you,<\s>
are,you
you,knocking
knocking,it
it,into
has,he
he,<\s>
are,you
you,going
if,you
you,come
properly,you
you,wouldn't
would,you
you,<\s>
well,i
i,don't
where,it
it,is
get,it
it,then
hadn't,you
you,<\s>
got,it
it,<\s>
is,it
it,then
well,you
you,said
got,it
it,<\s>
<s>,i
i,think
do,you
you,think
hoovered,it
it,up
well,we
we,won't
find,it
it,then
will,we
we,<\s>
for,it
it,won't
willn't,we
we,<\s>
is,it
it,in
<s>,i
i,don't
think,it
it,is
is,you
you,know
for,it
it,won't
willn't,we
we,<\s>
where,it
it,is
is,it
it,<\s>
<s>,i
i,don't
if,i
i,knew
that,i
i,wouldn't
for,it
it,would
would,i
i,<\s>
<s>,you
you,can
there,it
it,is
found,it
it,<\s>
sort,it
it,out
willn't,we
we,<\s>
<s>,i
i,think
think,it
it,needs
onto,it
it,<\s>
there,we
we,are
are,you
you,going
did,you
you,need
need,it
it,<\s>
are,you
you,going
<s>,you
you,were
weren't,you
you,<\s>
well,you
you,don't
<s>,it
it,was
has,he
he,<\s>
do,you
you,think
think,he
he,has
is,it
it,<\s>
wasn't,it
it,<\s>
pulled,it
it,out
and,it
it,fell
didn't,it
it,<\s>
in,him
him,lifting
lifting,it
it,out
drop,it
it,back
wouldn't,it
it,be
take,it
it,back
<s>,it
it,would
would,it
it,<\s>
are,you
you,going
do,it
it,then
do,you
you,want
want,me
me,to
are,we
we,going
are,we
we,going
hadn't,you
you,<\s>
<s>,you
you,can
can,you
you,<\s>
what,it
it,is
isn't,it
it,<\s>
was,it
it,<\s>
<s>,you
you,can
now,we
we,don't
are,they
they,am
am,i
i,<\s>
<s>,you
you,know
didn't,he
he,<\s>
dropped,them
them,<\s>
<s>,i
i,haven't
have,i
i,<\s>
<s>,you
you,shot
shot,it
it,off
<s>,you
you,shot
did,you
you,<\s>
have,we
we,got
haven't,we
we,in
isn't,it
it,<\s>
isn't,it
it,<\s>
because,i
i,can't
sell,it
it,if
shooting,it
it,<\s>
with,you
you,<\s>
<s>,i
i,think
think,we
we,can
<s>,you
you,come
do,it
it,for
are,we
we,having
was,it
it,because
because,i
i,can't
sell,them
them,if
shoot,them
them,<\s>
<s>,you
you,know
was,he
he,<\s>
well,you
you,can
what,you
you,do
<s>,you
you,naughty
until,you
you,learn
for,you
you,norman
<s>,you
you,see
that,you
you,do
do,it
it,<\s>
<s>,you
you,can
<s>,i
i,want
and,you
you,get
put,them
them,nicely
stack,them
them,nicely
buy,them
them,<\s>
shall,we
we,just
piling,them
them,up
aren't,you
you,aran
<s>,you
you,can't
<s>,you
you,get
bring,them
them,over
show,me
me,how
how,they
they,all
are,they
they,<\s>
get,me
me,that
was,it
it,darling
<s>,it
it,was
eaten,it
it,<\s>
do,you
you,think
was,it
it,horace
was,it
it,you
it,you
you,<\s>
to,it
it,now
are,you
you,<\s>
because,i
i,know
done,it
it,again
give,me
me,that
well,you
you,get
get,me
me,that
<s>,i
i,want
pick,them
them,up
and,i
i,don't
<s>,she
she,must
taken,them
them,off
haven't,they
they,<\s>
couldn't,it
it,<\s>
<s>,you
you,pick
sort,them
them,out
willn't,we
we,<\s>
<s>,i
i,want
<s>,you
you,dare
and,i
i,shall
sort,you
you,out
put,you
you,in
hadn't,you
you,<\s>
oh,i
i,was
are,you
you,sure
are,we
we,<\s>
is,it
it,toytown
is,it
it,greevesdale
do,you
you,think
is,it
it,another
is,it
it,a
do,you
you,want
want,me
me,to
are,you
you,so
have,you
you,been
well,it
it,is
if,you
you,do
do,it
it,again
take,you
you,away
<s>,i
i,can
can,you
you,pass
pass,me
me,that
can,you
you,put
put,it
it,with
don't,you
you,think
<s>,i
i,wanna
shooting,it
it,and
throwing,it
it,<\s>
have,i
i,told
told,you
you,<\s>
is,it
it,<\s>
could,you
you,send
<s>,he
he,keeps
made,me
me,drop
as_soon_as,i
i,can
<s>,you
you,either
told,you
you,before
<s>,you
you,know
and,you
you,can
say,it
it,<\s>
shall,we
we,take
take,you
you,to
if,i
i,say
prison,it
it,is
<s>,i
i,can
can,i
i,<\s>
<s>,i
i,don't
<s>,i
i,wanna
<s>,i
i,wanna
willn't,you
you,<\s>
are,we
we,going
are,we
we,going
are,we
we,going
am,i
i,norman_price
well,you
you,don't
take,me
me,to
<s>,you
you,usually
give,me
me,a
don't,you
you,<\s>
yes,i
i,know
should,i
i,clean
and,you
you,can
can't,you
you,<\s>
<s>,you
you,said
said,i
i,was
<s>,you
you,be
shall,i
i,be
<s>,i
i,didn't
all,i
i,did
and,you
you,dropped
<s>,i
i,didn't
shoot,them
them,<\s>
shoot,them
them,<\s>
before,you
you,can
drop,them
them,<\s>
pick,them
them,up
shock,i
i,got
am,i
i,in
are,you
you,going
<s>,i
i,didn't
snatch,them
them,off
off,you
you,at
<s>,you
you,put
put,them
them,on
do,you
you,want
are,you
you,looking
let,me
me,have
put,it
it,away
there,it
it,is
is,he
he,<\s>
is,he
he,<\s>
<s>,i
i,like
do,you
you,get
<s>,i
i,thought
thought,i
i,was
<s>,i
i,thought
thought,you
you,were
did,he
he,<\s>
is,he
he,coming
<s>,i
i,think
take,me
me,to
prison,i
i,think
because,i
i,don't
think,you
you,get
<s>,i
i,think
<s>,i
i,can
can't,i
i,<\s>
it's,you
you,that
willn't,he
he,<\s>
<s>,he
he,won't
it's,me
me,and
it's,you
you,that
don't,you
you,<\s>
well,you
you,better
hadn't,you
you,<\s>
well,you
you,go
oh,you
you,want
want,me
me,to
well,you
you,should
<s>,you
you,kept
saying,you
you,wanted
wanted,me
me,to
wanted,me
me,to
<s>,you
you,you
you,shoot
so,it
it,makes
and,i
i,drop
<s>,you
you,naughty
<s>,you
you,know
didn't,you
you,<\s>
<s>,he
he,went
and,he
he,shot
didn't,they
they,<\s>
made,me
me,drop
<s>,you
you,naughty
of,you
you,<\s>
give,you
you,a
make,you
you,clean
well,he
he,was
<s>,you
you,dare
<s>,you
you,naughty
pick,it
it,up
will,you
you,<\s>
well,i
i,don't
want,it
it,now
<s>,i
i,want
and,you
you,keep
shooting,it
it,and
making,me
me,drop
drop,it
it,<\s>
don't,you
you,want
want,me
me,to
<s>,you
you,love
love,me
me,do
do,you
you,<\s>
<s>,you
you,love
do,you
you,<\s>
can,i
i,have
dropped,it
it,so
because,you
you,keep
wiping,it
it,clean
when,you
you,wipe
wipe,it
it,clean
and,i
i,like
give,you
you,another
are,you
you,sure
give,me
me,another
will,she
she,say
are,you
you,sure
run,her
her,shop
doesn't,she
she,<\s>
have,you
you,dropped
dropped,it
it,in
<s>,you
you,couldn't
get,it
it,out_of
for,me
me,could
could,you
you,<\s>
<s>,you
you,find
bring,it
it,back
bring,it
it,back
by,it
it,is
<s>,you
you,just
give,it
it,a
give,it
it,back
to,me
me,<\s>
are,you
you,postman_pat
<s>,you
you,want
there,you
you,are
are,they
they,for
<s>,you
you,bring
bring,me
me,the
seen,them
them,<\s>
are,you
you,coming
are,you
you,sure
well,you
you,have
willn't,you
you,come
with,me
me,<\s>
are,you
you,going
give,it
it,to
to,me
me,<\s>
for,me
me,<\s>
<s>,i
i,can
can,you
you,take
<s>,you
you,want
want,me
me,to
do,you
you,<\s>
does,it
it,<\s>
that,it
it,<\s>
have,i
i,<\s>
<s>,you
you,have
<s>,i
i,think
open,them
them,<\s>
are,you
you,coming
well,you
you,come
well,you
you,come
tell,us
us,what
what,they
they,are
posted,them
them,<\s>
well,you
you,post
post,them
them,first
then,you
you,can
tell,us
us,what
what,they
they,are
<s>,you
you,tell
<s>,you
you,painted
painted,it
it,and
and,you
you,thought
thought,you
you,couldn't
see,him
him,so
so,you
you,thought
thought,you
you,could
rub,it
it,all
didn't,you
you,<\s>
isn't,it
it,<\s>
<s>,i
i,painted
wasn't,it
it,<\s>
<s>,i
i,managed
didn't,i
i,<\s>
wasn't,it
it,<\s>
well,you
you,were
weren't,you
you,<\s>
are,you
you,<\s>
are,you
you,<\s>
have,you
you,been
<s>,you
you,live
where've,you
you,been
have,you
you,been
<s>,you
you,go
show,them
them,to
<s>,i
i,wanna
post,them
them,<\s>
well,you
you,go
show,them
them,to
see,them
them,<\s>
well,you
you,post
post,them
them,then
then,you
you,can
tell,us
us,what
oh,i
i,say
that,it
it,<\s>
<s>,you
you,come
tell,me
me,<\s>
for,you
you,<\s>
isn't,it
it,<\s>
<s>,you
you,painted
was,it
it,<\s>
<s>,it
it,is
<s>,it
it,wasn't
was,it
it,<\s>
<s>,it
it,was
is,it
it,<\s>
isn't,it
it,<\s>
<s>,i
i,drew
isn't,it
it,<\s>
are,they
they,<\s>
<s>,you
you,can
have,them
them,<\s>
put,them
them,on
are,you
you,coming
are,you
you,going
help,me
me,paint
isn't,it
it,<\s>
did,he
he,drop
<s>,he
he,what
<s>,it
it,didn't
did,it
it,<\s>
did,he
he,do
<s>,he
he,went
didn't,he
he,<\s>
had,he
