	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
106	106	29	2.8617021276595747	295	36	21	0	32	17	5	0.26151930261519296	12	3	2	5	1	0	0	0	0	0	0	13	441	64	21	0	49	62	26	2	5	2	23
107	107	29	2.648809523809524	520	62	49	0	48	41	16	0.2319327731092437	41	3	5	2	1	0	0	1	1	0	0	8	559	76	24	0	66	64	26	7	6	1	34
108	108	29	3.071428571428572	91	9	8	0	10	10	0	0.5099009900990099	5	3	0	0	0	0	0	0	0	0	0	1	88	10	7	0	7	12	5	1	1	0	8
109	109	29	2.7283236994219653	502	54	46	0	58	52	10	0.2208067940552017	42	3	3	0	0	0	0	1	0	0	0	5	245	32	6	0	34	27	18	8	7	1	42
110	110	29	3.0515873015873014	819	100	72	0	84	101	7	0.19558359621451105	37	9	13	6	2	17	0	1	0	0	0	15	809	106	46	0	112	90	32	9	5	0	70
111	111	30	3.23	348	44	33	0	48	44	6	0.3071979434447301	18	5	9	1	0	5	2	1	0	0	1	2	306	38	10	0	34	34	10	5	2	1	40
112	112	30	2.7818181818181817	339	31	27	0	41	57	13	0.2808870116156283	17	8	1	0	0	1	0	1	0	0	0	3	394	41	21	1	38	41	18	16	8	5	12
113	113	30	2.8	172	13	10	0	13	12	4	0.3287435456110155	5	1	2	0	1	2	0	1	0	0	0	1	248	32	10	0	26	23	5	3	3	3	4
114	114	30	3.566666666666667	113	13	12	0	13	14	2	0.46	2	6	0	2	0	0	0	0	0	2	0	1	170	29	14	0	27	17	8	3	3	1	6
115	115	30	3.26	165	22	19	1	24	17	5	0.35844155844155845	11	2	1	0	0	4	1	1	0	0	0	2	120	13	9	2	16	10	6	5	4	4	11
116	116	30	3.6	125	21	20	0	18	12	3	0.4021505376344086	11	4	1	1	0	3	0	1	0	0	0	0	175	19	4	0	25	22	7	8	1	0	9
117	117	30	3.53125	732	103	66	1	95	91	24	0.2300150829562594	28	19	24	11	0	5	1	1	1	0	0	13	333	38	18	0	41	36	7	16	7	3	69
118	118	30	3.1333333333333333	201	33	30	0	34	32	8	0.34790528233151186	18	8	2	1	0	1	1	0	0	0	1	1	221	23	9	0	22	25	12	3	0	0	31
119	119	31	3.5	250	23	17	0	36	27	10	0.3149492017416546	11	3	5	2	0	0	0	1	0	0	0	1	292	35	12	0	38	27	13	13	6	2	15
120	120	31	3.459016393442623	223	25	17	0	28	23	6	0.3181126331811263	11	3	3	0	1	1	0	1	0	0	0	5	405	48	20	0	59	57	18	5	9	2	12
121	121	31	4.289473684210527	186	25	15	0	22	30	6	0.358843537414966	9	3	2	0	0	3	0	0	0	0	0	8	310	32	12	0	33	48	12	2	2	0	18
122	122	31	5.371069182389936	835	104	89	0	99	117	47	0.2002012072434608	25	1	6	4	0	42	14	1	0	1	1	9	1153	137	90	1	149	144	70	40	19	10	30
123	123	31	3.1630434782608696	313	54	36	0	49	38	4	0.2691588785046729	28	5	6	0	0	1	0	0	0	0	2	12	441	55	15	0	61	44	10	7	5	0	37
124	124	31	3.6239999999999997	456	57	42	2	62	43	14	0.22151088348271447	27	5	7	4	0	3	1	1	0	1	0	8	639	80	27	0	76	53	28	13	6	2	41
125	125	32	4.1526717557251915	519	78	51	0	85	47	18	0.24788298691301	33	7	7	0	0	3	2	4	0	1	1	20	499	63	17	0	66	51	24	25	12	3	45
126	126	32	3.46875	341	55	40	0	41	31	11	0.3213751868460389	27	6	8	1	0	1	0	3	0	2	0	7	214	24	12	0	23	25	11	7	4	1	29
127	127	33	4.0355731225296445	1006	148	81	0	152	102	28	0.18171846435100547	52	13	25	4	0	3	1	7	1	0	0	42	1241	158	69	1	166	131	42	28	20	5	99
128	128	36	4.176470588235294	67	12	10	0	6	8	3	0.5051020408163265	9	1	2	0	0	0	0	0	0	0	0	0	87	10	4	0	8	7	2	2	1	1	2
129	129	36	3.8333333333333335	128	11	10	1	9	8	2	0.35697940503432496	4	1	1	0	0	0	0	5	0	0	0	0	179	18	13	0	18	18	9	1	0	0	8
130	130	36	3.571428571428572	219	11	8	1	23	28	8	0.29411764705882354	4	0	2	3	0	1	0	0	0	0	0	1	211	22	11	0	23	30	10	5	2	2	14
131	131	36	2.0	9	2	1	0	1	0	1	0.7631578947368421	1	0	1	0	0	0	0	0	0	0	0	0	29	3	2	0	6	1	0	0	0	0	1
132	132	36	3.5595238095238093	666	63	54	0	79	68	16	0.17678207739307536	43	1	7	0	0	2	0	8	0	0	0	2	481	52	30	0	49	49	19	6	12	1	60
133	133	36	3.2763157894736836	272	32	24	1	34	28	13	0.2764705882352941	16	4	4	0	0	3	0	1	0	0	0	4	284	36	12	0	30	34	22	11	1	0	22
134	134	36	1.6666666666666667	9	5	2	0	2	0	0	0.6464646464646465	2	0	3	0	0	0	0	0	0	0	0	0	69	6	1	0	7	7	4	0	0	0	2
135	135	37	3.902439024390244	171	13	11	0	17	22	10	0.39325842696629215	3	3	1	0	0	1	2	1	0	1	0	1	274	28	6	0	21	44	26	5	1	0	11
136	136	37	2.6129032258064515	102	5	3	0	11	8	1	0.3965087281795511	3	0	1	0	0	0	0	0	0	0	0	1	127	9	5	0	12	13	5	0	2	0	9
137	137	37	3.138888888888889	377	50	28	1	52	29	8	0.2682926829268293	12	10	9	4	0	0	0	1	0	1	0	13	177	21	11	0	21	16	4	8	5	2	37
138	138	37	6.193548387096773	188	20	12	0	29	25	7	0.3174061433447099	7	0	4	4	0	0	0	0	1	0	0	4	285	40	24	0	48	26	18	3	2	0	24
139	139	38	4.477528089887642	752	88	73	0	129	89	32	0.23164120256283885	56	8	9	1	1	1	0	3	1	0	2	6	616	52	17	0	67	78	26	39	23	5	62
140	140	38	4.812807881773399	1010	111	87	0	118	87	54	0.1611295681063123	52	8	9	0	3	5	4	8	0	4	3	15	1687	211	97	0	213	206	121	29	17	6	66
141	141	38	4.446969696969697	617	86	71	0	89	69	15	0.22822384428223846	39	13	11	6	1	4	3	4	0	1	0	4	905	118	61	2	105	89	32	22	7	0	60
142	142	40	4.032608695652174	375	52	36	0	50	34	11	0.31756756756756754	23	8	7	0	0	3	0	2	0	0	0	9	349	45	12	0	42	33	13	15	7	5	23
143	143	39	4.5979112271540465	1668	261	207	0	273	144	70	0.1554155415541554	54	15	37	92	29	6	3	5	0	0	3	17	985	145	93	0	146	93	39	56	31	6	180
144	144	40	2.2115384615384617	140	12	5	0	8	11	4	0.2885283893395133	2	2	1	0	0	0	1	0	0	0	0	6	220	20	7	0	19	24	16	2	1	0	5
145	145	40	3.765822784810127	603	75	40	0	80	48	24	0.2348305752561072	28	5	21	5	0	1	1	0	0	0	0	14	548	71	27	0	62	61	29	13	19	4	44
146	146	41	2.9431818181818183	280	30	21	0	30	27	13	0.26365348399246696	18	1	3	0	0	0	0	2	0	0	0	6	648	79	26	0	76	73	39	0	2	0	28
147	147	41	4.475247524752477	469	60	51	0	65	64	19	0.2510460251046025	32	12	2	2	1	0	2	1	0	0	1	7	482	50	23	0	48	62	21	13	5	0	47
148	148	42	2.9303797468354436	493	82	68	0	60	41	15	0.18462670099301212	30	10	8	11	3	3	2	2	0	5	2	6	960	130	74	1	115	98	38	18	7	4	31
149	149	42	4.186708860759493	1316	143	120	4	152	100	34	0.1519470603206923	33	5	12	13	4	39	10	11	2	2	1	11	417	51	30	0	56	41	24	40	22	6	84
150	150	42	5.0769230769230775	178	18	13	0	23	22	5	0.4402035623409669	4	0	3	6	1	0	0	1	0	0	1	2	42	6	3	0	4	3	1	7	8	2	6
