	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
278	278	90.0	7.0368421052631565	1291	152	103	0	180	189	57	0.16414523449319213	62	15	33	7	2	0	0	10	0	7	0	16	26	2	2	0	3	3	2	28	33	10	109
279	279	90.0	6.52	620	68	37	0	86	82	35	0.2364751812604573	13	4	19	12	0	0	0	5	0	1	2	12	0	0	0	0	0	0	0	20	22	7	37
280	280		0.0	0	0	0	0	0	0	0	0.17554309740714785	0	0	0	0	0	0	0	0	0	0	0	0	277	32	8	0	31	32	15	0	0	0	0
281	281		8.981132075471699	451	31	25	0	36	43	26	0.2326127819548872	7	3	1	5	2	0	0	1	0	7	0	5	143	17	9	0	15	18	8	11	10	6	9
282	282		8.088888888888889	1039	115	91	0	134	99	59	0.18567389255419414	49	2	9	21	5	0	0	3	0	8	3	15	0	0	0	0	0	0	0	47	14	5	68
283	283		9.411764705882351	708	90	37	0	81	87	37	0.1899345053429852	12	1	22	7	0	0	1	4	3	5	4	31	1	0	0	0	0	0	0	52	9	4	16
284	284	91.0	6.96078431372549	374	55	34	0	55	35	18	0.2031662269129288	12	5	13	2	6	2	0	0	0	6	1	8	234	36	32	1	30	21	11	7	6	0	42
285	285	91.0	7.934210526315789	558	59	24	0	67	60	38	0.21498481268984135	11	2	14	8	2	0	0	1	0	0	0	21	464	66	49	0	64	56	29	32	8	7	20
286	286	92.0	8.096774193548388	247	26	17	0	35	30	20	0.198191933240612	9	2	1	4	0	0	0	1	0	1	0	8	308	47	34	0	37	32	13	20	6	2	7
287	287	92.0	5.709677419354839	170	21	13	0	17	17	3	0.2144691780821918	12	0	0	1	0	0	0	0	0	0	0	8	378	50	18	0	54	46	23	7	6	1	3
